heldout_perturbation_id	seed	candidate	alpha	rows	transition_improvement	delta_cosine	condition_recall_at_1	condition_median_rank	delta_rank	magnitude_ratio	floor_transition_improvement	floor_delta_cosine	floor_condition_recall_at_1	transition_gap_vs_fold_floor	delta_cosine_gap_vs_fold_floor	recall_gap_vs_fold_floor
1	0	pooled_source_only_ridge	1.0	9	0.027938963730696376	0.5833478078557887	0.8888888888888888	1.0	6.081166868292067	0.616250207932096	0.023028965137528685	0.48590465293160473	0.8888888888888888	0.004909998593167691	0.09744315492418393	0.0
1	0	pooled_full_ridge	0.0	9	0.023028965137528685	0.48590465293160473	0.8888888888888888	1.0	6.125551355323057	0.7852213723499539	0.023028965137528685	0.48590465293160473	0.8888888888888888	0.0	0.0	0.0
1	0	pooled_full_ridge	0.025	9	0.023491688376033177	0.4898506001527248	0.8888888888888888	1.0	6.1226966190464625	0.7772816907057373	0.023028965137528685	0.48590465293160473	0.8888888888888888	0.00046272323850449215	0.003945947221120072	0.0
1	0	pooled_full_ridge	0.05	9	0.023937517016651762	0.4938472167452932	0.8888888888888888	1.0	6.120074694852969	0.7694620899975313	0.023028965137528685	0.48590465293160473	0.8888888888888888	0.0009085518791230769	0.007942563813688464	0.0
1	0	pooled_full_ridge	0.075	9	0.02436640293524374	0.49789166037685173	0.8888888888888888	1.0	6.1176903057919105	0.7617672277318612	0.023028965137528685	0.48590465293160473	0.8888888888888888	0.001337437797715054	0.011987007445247	0.0
1	0	pooled_full_ridge	0.1	9	0.024778301234080695	0.5019804375463324	0.8888888888888888	1.0	6.115546420053614	0.7542019494456775	0.023028965137528685	0.48590465293160473	0.8888888888888888	0.00174933609655201	0.01607578461472764	0.0
1	0	pooled_full_ridge	0.15	9	0.02555097162574686	0.5102732640425937	0.8888888888888888	1.0	6.111982358634434	0.7394804762269316	0.023028965137528685	0.48590465293160473	0.8888888888888888	0.0025220064882181745	0.024368611110988925	0.0
1	0	pooled_full_ridge	0.2	9	0.02625523421190037	0.5186814953430616	0.8888888888888888	1.0	6.109365689111392	0.7253402238919701	0.023028965137528685	0.48590465293160473	0.8888888888888888	0.0032262690743716863	0.0327768424114569	0.0
1	0	pooled_full_ridge	0.35	9	0.027955426717240644	0.5439007804556605	0.8888888888888888	1.0	6.106469464301582	0.6868749196491682	0.023028965137528685	0.48590465293160473	0.8888888888888888	0.004926461579711959	0.05799612752405575	0.0
1	0	pooled_full_ridge	0.5	9	0.02903444547928575	0.5667937355106578	0.8888888888888888	1.0	6.107787776497867	0.6554116432475894	0.023028965137528685	0.48590465293160473	0.8888888888888888	0.006005480341757064	0.08088908257905308	0.0
1	0	pooled_full_ridge	0.75	9	0.02945608725729819	0.5886326477299899	0.8888888888888888	1.0	6.1005520464586755	0.6221540887770111	0.023028965137528685	0.48590465293160473	0.8888888888888888	0.006427122119769504	0.10272799479838518	0.0
1	0	pooled_full_ridge	1.0	9	0.028184447958872712	0.5798137343348465	0.8888888888888888	1.0	6.049177626627944	0.6159548970521865	0.023028965137528685	0.48590465293160473	0.8888888888888888	0.005155482821344027	0.09390908140324178	0.0
1	0	pooled_environment_centered_ridge	0.0	9	0.023028965137528685	0.48590465293160473	0.8888888888888888	1.0	6.125551355323057	0.7852213723499539	0.023028965137528685	0.48590465293160473	0.8888888888888888	0.0	0.0	0.0
1	0	pooled_environment_centered_ridge	0.025	9	0.02354643469539841	0.4908991889424155	0.8888888888888888	1.0	6.129288066085941	0.7796592901210924	0.023028965137528685	0.48590465293160473	0.8888888888888888	0.0005174695578697257	0.004994536010810791	0.0
1	0	pooled_environment_centered_ridge	0.05	9	0.024050471077552833	0.4959215995297554	0.8888888888888888	1.0	6.133088634561508	0.7742168524262122	0.023028965137528685	0.48590465293160473	0.8888888888888888	0.0010215059400241477	0.010016946598150667	0.0
