pred_endpoint_to_source_cosine	pred_endpoint_to_target_cosine	source_to_target_cosine	pred_delta_to_true_delta_cosine	cell_line_id	perturbation_id	batch_id
0.9836659117713217	0.9769137955034275	0.9715458756438269	0.5051933270934639	2	1	1
0.9704602564205363	0.9219842816100455	0.9127339103146778	0.4109229665638854	0	4	2
0.9684886006349958	0.9286524712714759	0.9700069272377546	-0.09584615875743743	1	5	2
0.956982178422756	0.9477104414686958	0.955115917889696	0.41439790720342873	2	4	0
0.9129358908183757	0.9320207848376956	0.8467711852919128	0.754350587943452	2	4	2
0.9670740374807701	0.9294372830985842	0.9614354798470826	0.04902640244387562	1	1	2
0.9242796563289001	0.8773205230466429	0.7446586487543523	0.7738540537470188	2	6	2
0.9714082447097789	0.9547292082473268	0.9335423341349891	0.5791050752246664	1	4	0
0.9476886383114119	0.9492525940411517	0.9371434421956534	0.5674224410371326	2	1	2
0.973751789099693	0.977208975441468	0.9690503616071016	0.6040949413898391	0	6	0
0.93393168868168	0.802413066951655	0.6835978300657952	0.6806863094528885	1	1	1
0.968328994892518	0.9312363303102374	0.8838456793329823	0.6710742044895004	2	4	1
0.9703926600854603	0.9763588215597008	0.9589994303107068	0.6763446613823642	0	4	0
0.9524419696372208	0.9087870444018344	0.9190477299623117	0.318625100196626	0	1	2
0.9326240793177774	0.9783284897074273	0.8940223102640842	0.8969219021689949	0	6	2
0.9777199777654006	0.9630808615721452	0.930723179260032	0.6910758190233084	0	4	1
0.9659863585907238	0.9556094633297447	0.951853397128503	0.4699209000547516	1	1	0
0.9705950086160511	0.9682350769033876	0.9697274810444942	0.4725055843417178	0	1	1
0.98055828060516	0.9613341795607158	0.9523702259681952	0.4763608838839566	0	1	0
0.9570518716362406	0.9162279779324557	0.9452895888900988	0.17953716985252616	2	1	0
0.9674155479068867	0.9278546096899046	0.9054587727689044	0.5189940356839996	2	6	1
0.9745549615148554	0.9651335480925468	0.9638078507786203	0.44041078729974276	1	6	2
0.9717837754003333	0.8858370055199991	0.8800163009011738	0.3347103297226027	1	6	1
0.9819434669630742	0.9588123875777901	0.9779017770766062	0.01968187989061439	1	4	2
0.9533382783417863	0.939265173154871	0.9553068249471743	0.3448793142204467	0	6	1
0.9300399514168927	0.9530807658783361	0.8534017443375994	0.8445936291322577	2	6	0
0.9227522714237386	0.8866619590420436	0.7274764238440427	0.8396218928968713	1	4	1
0.9603928390529187	0.9226645549924417	0.9357827334559926	0.29124561156462175	1	6	0
0.9889077065746161	0.9750338713552678	0.9715458756438269	0.4131867250346501	2	1	1
0.9739488669239051	0.9394092672427863	0.9127339103146778	0.5714919129941932	0	4	2
0.956763166738657	0.9555696113428029	0.955115917889696	0.4999218956103349	2	4	0
0.8913170592065259	0.9132327781255648	0.8467711852919128	0.6866053464541989	2	4	2
0.9727683373126049	0.9301212687814161	0.9614354798470826	-0.020877319989380718	1	1	2
0.8951531019348007	0.8852657899915026	0.930117074755272	0.36380084365826204	1	7	0
0.9789101309690527	0.9667425880794683	0.9335423341349891	0.7225058133526384	1	4	0
0.9433175376995557	0.964558302017339	0.9371434421956534	0.7056170593371468	2	1	2
0.939767121051839	0.8055115162872689	0.6835978300657952	0.7011802971240497	1	1	1
0.9691092717800773	0.951442982612372	0.9312113593082991	0.5656305771847573	0	7	1
0.961734320734006	0.9188764908445441	0.8838456793329823	0.5698254090028217	2	4	1
0.9812001951430194	0.98114499313572	0.9589994303107068	0.7379164628590686	0	4	0
0.9206370549329724	0.8846491774318872	0.9190477299623117	0.29672202358596206	0	1	2
0.93473303392972	0.7612947306698282	0.7521271975430166	0.3374261351961177	2	7	2
0.9637563027089084	0.9467970024938842	0.930723179260032	0.5022877824219688	0	4	1
0.9227671277847024	0.8852515723533537	0.7141401573710879	0.8582728817423383	1	7	1
0.9730706345636381	0.9626037663846302	0.951853397128503	0.5232833039682531	1	1	0
0.9561741636244113	0.9616908831514508	0.9697274810444942	0.4884033781727877	0	1	1
0.9833376772293222	0.9581532452165022	0.9523702259681952	0.41312296734063614	0	1	0
0.9427074121636624	0.8981146698218188	0.9452895888900988	0.12067935343624353	2	1	0
0.9830473641867145	0.8993604173241949	0.8826277119186317	0.41854190408299974	2	7	0
0.9814187099571446	0.9549334500816415	0.9779017770766062	-0.057667795152080814	1	4	2
0.9370967351758542	0.8673945459514746	0.7274764238440427	0.8010767765118034	1	4	1
0.9658175565236402	0.877338106448513	0.8360570084478907	0.5433991215996877	2	7	1
0.9755304991265737	0.9682339475465516	0.9715458756438269	0.4060532128471851	2	1	1
0.9896856810828484	0.9372437223472142	0.9169513411577547	0.5368699753519663	1	7	2
0.9549170935007246	0.9682219014730263	0.9354105520299894	0.7252563445335644	0	7	0
0.9749195458256823	0.9305339218177913	0.9127339103146778	0.48368910605756343	0	4	2
0.9513888240059847	0.9482504145927361	0.8980957833634902	0.7026489311779681	0	7	2
0.9604195195522413	0.9393130353730553	0.955115917889696	0.3005250222617966	2	4	0
0.8665035319783595	0.9601025535411457	0.8467711852919128	0.8645964354437102	2	4	2
0.9780099497734525	0.9383622838019965	0.9614354798470826	0.0247069970779528	1	1	2
0.950239186442427	0.849589642049838	0.9291509814697555	-0.22998333196478143	2	8	1
0.9806715370823524	0.9763351722751892	0.9335423341349891	0.8541219586442648	1	4	0
0.9426544275098391	0.968653292090523	0.9371434421956534	0.7376271892473322	2	1	2
0.9055497013644036	0.8811426761116318	0.6835978300657952	0.8686354681428701	1	1	1
0.919290457315493	0.9152454488653017	0.9314455779162566	0.44441983245656	1	8	1
0.9500715905826125	0.9319476236563013	0.8838456793329823	0.6571216580682303	2	4	1
0.9835712700125726	0.9735011204810201	0.9589994303107068	0.6025321365302602	0	4	0
0.9817116207467069	0.8668192676632732	0.9057490026553516	-0.14666959161191706	1	8	0
0.9480657171686202	0.9111294679880003	0.9190477299623117	0.3614174256485037	0	1	2
0.8984333409333446	0.8616716691062298	0.8589626345080442	0.45269090392658884	2	8	2
0.9821087751714712	0.9066945392820601	0.9241583226038054	0.08343243986264705	1	8	2
0.9743959943185939	0.9612635830260505	0.930723179260032	0.6570676456605601	0	4	1
0.9732058495697958	0.9567458130659101	0.951853397128503	0.4512879623607856	1	1	0
0.965578988687123	0.967794673633147	0.9697274810444942	0.5051741971302725	0	1	1
0.9863423133938772	0.965863885012899	0.9523702259681952	0.5420119034891219	0	1	0
0.9707711475798275	0.9455437612873704	0.9452895888900988	0.388052712429941	2	1	0
0.9758071587553526	0.878838468659216	0.9091397816842385	-0.00026809669556738283	2	8	0
0.9078956813122478	0.9438097160177195	0.8943098517885397	0.7195293789544471	0	8	2
0.9819385974426289	0.9621435801403555	0.9779017770766062	0.08822411989805214	1	4	2
0.9781707121464948	0.8874689890289038	0.8763274276632934	0.3768867295447847	0	8	1
0.9004973777954347	0.9111159685763358	0.7274764238440427	0.8774016224287781	1	4	1
0.9760493047277978	0.9784147718864548	0.9715458756438269	0.5924909322779858	2	1	1
0.9835257525036517	0.9301553744375491	0.9506791867982525	-0.04786083182913786	0	8	0
0.9701350738787494	0.9483150637123201	0.9127339103146778	0.6542737504840697	0	4	2
0.9522141297126152	0.9569054621291312	0.955115917889696	0.5385753954921627	2	4	0
0.9706628930431863	0.9450096285434906	0.9614354798470826	0.21839685022955713	1	1	2
0.888013924485437	0.8533378824463388	0.7446586487543523	0.6642792880607393	2	6	2
0.9285363927874032	0.9399458640775307	0.9371434421956534	0.5585829090855939	2	1	2
0.9749126743329078	0.9750438913541103	0.9690503616071016	0.5573544274850823	0	6	0
0.9249825467708165	0.8398953843772171	0.7832702213034162	0.5416696957039143	2	5	1
0.9324062019126972	0.9177310085930112	0.8920544232483175	0.5621643407549309	2	5	2
0.9145182573500737	0.8396313473441276	0.6835978300657952	0.77427563547277	1	1	1
0.9861400720360113	0.9548870650904563	0.9392625569283526	0.521659303433756	2	5	0
0.9543480023640619	0.9205059414947161	0.9190477299623117	0.39951651718957915	0	1	2
0.9463781075957791	0.9705161247506698	0.8940223102640842	0.8513348530401484	0	6	2
0.9731602322491222	0.9329360150996221	0.9199098571489599	0.4554827906773588	1	5	0
0.9632404765567911	0.9569373244035939	0.951853397128503	0.4930846466482271	1	1	0
0.958454443350778	0.9618205592953535	0.9697274810444942	0.4752419288982427	0	1	1
0.9514561503896951	0.9757713328880937	0.9053143746346588	0.8628383837656333	0	5	0
0.9725061705468585	0.9693396849027484	0.9523702259681952	0.619857650132416	0	1	0
0.9590378286153297	0.9281517389707913	0.9452895888900988	0.280115685240178	2	1	0
0.8978075318884495	0.9154731868048679	0.9368174555347046	0.5072431591126397	0	5	1
0.952555546536139	0.9345007430023377	0.9054587727689044	0.5856554534319186	2	6	1
0.9576623660315622	0.966214177110884	0.9638078507786203	0.5586481255549073	1	6	2
0.9602987654001008	0.8894897831433912	0.8800163009011738	0.3977812542305188	1	6	1
0.9527889627271958	0.9394661845430573	0.9553068249471743	0.3463790809909522	0	6	1
0.9746606317332877	0.9566520427967548	0.9634279248312718	0.31885004634280917	0	5	2
0.920946312396321	0.9071503499361839	0.8534017443375994	0.6347725223884247	2	6	0
0.9181131804430384	0.9483589174506248	0.9460273134144239	0.6285472729079327	1	5	1
0.951353118147716	0.938468343778755	0.9357827334559926	0.4714601395291373	1	6	0
0.9875907301515291	0.97282284457581	0.9715458756438269	0.34689990194264414	2	1	1
0.9623634204618972	0.9296391183609904	0.9700069272377546	0.009664767154620998	1	5	2
0.967381642706126	0.9357211673722295	0.9614354798470826	0.12372850643685346	1	1	2
0.9100657407212909	0.8742683150918262	0.930117074755272	0.23918575895258498	1	7	0
0.9307783410345982	0.9688916573519583	0.9371434421956534	0.7630744734144904	2	1	2
0.8867725622339319	0.8897312266958451	0.7832702213034162	0.7116641832378272	2	5	1
0.8976338436289888	0.9384145959439616	0.8920544232483175	0.7113001707413734	2	5	2
0.9133263893378877	0.8432706533354378	0.6835978300657952	0.7813634989329113	1	1	1
0.9755569478198199	0.9484958376982328	0.9312113593082991	0.5215025258346994	0	7	1
0.9819880896618303	0.9479505506047862	0.9392625569283526	0.4099089111505879	2	5	0
0.9156297421801597	0.8892000517437542	0.9190477299623117	0.34158745309652533	0	1	2
0.9337115862204914	0.7855107258306052	0.7521271975430166	0.41793472683034366	2	7	2
0.8790641052719347	0.9262010732649923	0.7141401573710879	0.9097769395520672	1	7	1
0.970504568034255	0.9132736696589022	0.9199098571489599	0.2764784324055231	1	5	0
0.9707223791928727	0.9661106115074678	0.951853397128503	0.56945751927315	1	1	0
0.9634370884449466	0.9686030071090063	0.9697274810444942	0.535053299828476	0	1	1
0.9189252888566798	0.985684668850582	0.9053143746346588	0.9169239039164131	0	5	0
0.9733451860253315	0.9584491285768415	0.9523702259681952	0.469941361495181	0	1	0
0.9517457360216391	0.9034593972802463	0.9452895888900988	0.09499004043466852	2	1	0
0.9097039963703342	0.9255116002060003	0.9368174555347046	0.5273080092318608	0	5	1
0.9774415149676776	0.8891165485731958	0.8826277119186317	0.31653734405265677	2	7	0
0.976296606489885	0.9379618978158796	0.9634279248312718	0.03619227450133773	0	5	2
0.9543040954915494	0.900018777362862	0.8360570084478907	0.6593843803480602	2	7	1
0.936705378909232	0.9525702163157151	0.9460273134144239	0.5959898282347954	1	5	1
0.9742415068151626	0.966053124293849	0.9715458756438269	0.37218514467956215	2	1	1
0.984020708983567	0.940109206315841	0.9169513411577547	0.5565762884927663	1	7	2
0.9541506915283372	0.969836453475862	0.9354105520299894	0.74074418771997	0	7	0
0.9750752164613591	0.9395128659089116	0.9700069272377546	-0.04044861333866172	1	5	2
0.9529541818117425	0.957077372949553	0.8980957833634902	0.7707061972641575	0	7	2
0.9813027326219017	0.9550669672155098	0.9614354798470826	0.2557165053962521	1	1	2
0.9570649422286108	0.8407742444392089	0.9291509814697555	-0.40755573812742685	2	8	1
0.9198786341489286	0.9612063401702141	0.9371434421956534	0.7318924616976302	2	1	2
0.8997983576117534	0.8596210689475084	0.7832702213034162	0.6161382567338656	2	5	1
0.8363810104724331	0.8858357533464526	0.8920544232483175	0.5953417792416975	2	5	2
0.8835533765865334	0.9024340947822251	0.6835978300657952	0.893899655331461	1	1	1
0.864152356838528	0.87845095520976	0.9314455779162566	0.43530918096978544	1	8	1
0.9905410683401069	0.9366827436416145	0.9392625569283526	0.14980157894142834	2	5	0
0.9757011137281328	0.8446406581559515	0.9057490026553516	-0.2825461450273475	1	8	0
0.95043662471849	0.9243798235750493	0.9190477299623117	0.44960056929548825	0	1	2
0.9027862500747104	0.8369456520037719	0.8589626345080442	0.3365266351742479	2	8	2
0.9778331877603513	0.9157907572975507	0.9241583226038054	0.22133293481811356	1	8	2
0.9756375489185338	0.9475547044182228	0.9199098571489599	0.6034218949648211	1	5	0
0.9699956314796171	0.9572046124571949	0.951853397128503	0.4714418620680035	1	1	0
0.9605168732524824	0.9624732482786978	0.9697274810444942	0.46909487062695543	0	1	1
0.9013127850676962	0.9780750261189408	0.9053143746346588	0.8791655321525681	0	5	0
0.9727704594513771	0.9696385213613498	0.9523702259681952	0.6232766272331048	0	1	0
0.9751443391162817	0.9487775662979625	0.9452895888900988	0.402740377095206	2	1	0
0.9109417903621405	0.9198844210967	0.9368174555347046	0.48701426992961633	0	5	1
0.9722849205826593	0.8568232569353272	0.9091397816842385	-0.1893978376446855	2	8	0
0.9272789420196298	0.94107484643194	0.8943098517885397	0.6885482958683729	0	8	2
0.9767351335932912	0.9476346404866823	0.9634279248312718	0.1685980732536329	0	5	2
0.9749913388295066	0.8947701970199251	0.8763274276632934	0.438738705814183	0	8	1
0.924983206713346	0.9517510552155011	0.9460273134144239	0.6311448653917417	1	5	1
0.9765477823735311	0.9752142290017511	0.9715458756438269	0.5185305642850553	2	1	1
0.9727579207676217	0.9316527205790056	0.9506791867982525	0.13274416174045256	0	8	0
0.964178865155954	0.932065564197019	0.9700069272377546	0.007398601048251408	1	5	2
0.9663911669882168	0.9290517573474937	0.9614354798470826	0.04343868370824646	1	1	2
0.9172372657242337	0.9110863584826175	0.7446586487543523	0.8767944357844201	2	6	2
0.8872420092354263	0.8752318310994116	0.930117074755272	0.3402192158037605	1	7	0
0.9480402189409437	0.9657755194179437	0.9371434421956534	0.7069257932885119	2	1	2
0.96695795715914	0.9713640737064749	0.9690503616071016	0.5538756137518643	0	6	0
0.9300860865581168	0.7982641720215439	0.6835978300657952	0.6615352680214396	1	1	1
0.974949776072104	0.9585169119887902	0.9312113593082991	0.6288727034852294	0	7	1
0.9337017834064706	0.893357353468975	0.9190477299623117	0.2885807794902377	0	1	2
0.9360857974765455	0.7938198473957074	0.7521271975430166	0.459092602187475	2	7	2
0.9089034884409707	0.9833866532525181	0.8940223102640842	0.9159800578971561	0	6	2
0.9041518504751682	0.9130458013562003	0.7141401573710879	0.9089020371480375	1	7	1
0.9627949993456619	0.9622471824411233	0.951853397128503	0.5581919403216231	1	1	0
0.9660587318526511	0.9555356613223427	0.9697274810444942	0.31639304706435545	0	1	1
0.9673392858345994	0.9465832128949617	0.9523702259681952	0.35469970975262793	0	1	0
0.9458370272414	0.8911398685342038	0.9452895888900988	0.03255873983805435	2	1	0
0.9688529445169723	0.9383071001122717	0.9054587727689044	0.606169071673407	2	6	1
0.9720855922626963	0.957551899837018	0.9638078507786203	0.3509097418791794	1	6	2
0.9863286902283414	0.9129305039843978	0.8826277119186317	0.5799004090518054	2	7	0
0.9760223479370692	0.8734717749326552	0.8800163009011738	0.20646482596556123	1	6	1
0.9605077979929988	0.94762492981961	0.9553068249471743	0.38851267671451756	0	6	1
0.9287698491799934	0.9466051057011527	0.8534017443375994	0.8135415570063798	2	6	0
0.9656191802558406	0.903680469148209	0.8360570084478907	0.707755025405467	2	7	1
0.9598813967209765	0.953412461332115	0.9357827334559926	0.5767608307209501	1	6	0
0.980897086767243	0.9644641957383202	0.9715458756438269	0.25472453725743627	2	1	1
0.9883822910057847	0.9368331814841039	0.9169513411577547	0.5248064942969215	1	7	2
0.95633645046106	0.9596066395137836	0.9354105520299894	0.6440189400964442	0	7	0
0.964952083148668	0.9568810823988746	0.8980957833634902	0.793799980058302	0	7	2
0.9640470995019753	0.9294026987372116	0.9614354798470826	0.07974729644401042	1	1	2
0.8808609481136428	0.8898992305855756	0.7446586487543523	0.7744839251488781	2	6	2
0.9644023648156008	0.8509958002186214	0.9291509814697555	-0.4109526665514962	2	8	1
0.9368717143886157	0.9601747757457229	0.9371434421956534	0.6844944700126022	2	1	2
0.9638158258443411	0.9791929990472698	0.9690503616071016	0.6921380824063073	0	6	0
0.8848673043730776	0.8972483776949999	0.6835978300657952	0.8800800113886882	1	1	1
0.8849213981705143	0.889238683895683	0.9314455779162566	0.41869103424586607	1	8	1
0.969369426652589	0.840744354285422	0.9057490026553516	-0.22980870464529551	1	8	0
0.9371455989325314	0.9104123067965261	0.9190477299623117	0.39580456759086974	0	1	2
0.8970183112107275	0.8339842486832384	0.8589626345080442	0.3408602371457807	2	8	2
0.9734198934266624	0.9045963013056343	0.9241583226038054	0.1379849525806481	1	8	2
0.8530411703234204	0.9663521313354029	0.8940223102640842	0.8777251263173967	0	6	2
0.9581612133555192	0.9530995001236026	0.951853397128503	0.48519517305697324	1	1	0
0.959933816021385	0.9522953797399246	0.9697274810444942	0.3337730840723087	0	1	1
0.9749787646089023	0.9625330084775238	0.9523702259681952	0.5187458260797101	0	1	0
0.9741507443642365	0.9439115503301455	0.9452895888900988	0.3499359829082744	2	1	0
0.976230370417518	0.8720679753978986	0.9091397816842385	-0.08069667323547683	2	8	0
0.9277196271050576	0.9307612575216844	0.9054587727689044	0.5990647693680539	2	6	1
0.9642349705980903	0.9596964616484216	0.9638078507786203	0.4440837542624368	1	6	2
0.8785822538092163	0.915951102921855	0.8943098517885397	0.6360625786668619	0	8	2
0.9426616516265706	0.9007892501790832	0.8800163009011738	0.49228854121737065	1	6	1
0.9595698904274382	0.9352809949597749	0.9553068249471743	0.2518014095876628	0	6	1
0.9642736329489022	0.8846629654333877	0.8763274276632934	0.3757727091168225	0	8	1
0.9000928264070001	0.9286030821741709	0.8534017443375994	0.7319277925753056	2	6	0
0.9455836136929442	0.9062430829307679	0.9357827334559926	0.23540226015122426	1	6	0
0.9829303638021586	0.9721192292604273	0.9715458756438269	0.3960818929242773	2	1	1
0.9781492812330334	0.9343519835416085	0.9506791867982525	0.10477324618844186	0	8	0
0.9780832075860776	0.9402481243099147	0.9614354798470826	0.04423369068644354	1	1	2
0.9457723944362559	0.8400294158596253	0.9291509814697555	-0.2701004987139859	2	8	1
0.9187678153129194	0.9420346442533902	0.930117074755272	0.6210062036565259	1	7	0
0.9377295656982199	0.9803628798926431	0.9371434421956534	0.8421534845665837	2	1	2
0.9023770671285134	0.8773699339202079	0.6835978300657952	0.8535267941174299	1	1	1
0.9021060845957126	0.9144666222916584	0.9314455779162566	0.4999047068245244	1	8	1
0.9797221177374593	0.9520460078732177	0.9312113593082991	0.5602577127239252	0	7	1
0.982246189091366	0.8676466569229133	0.9057490026553516	-0.1551174680136841	1	8	0
0.9364918833158598	0.9013436439266512	0.9190477299623117	0.337745703299457	0	1	2
0.9148777861594823	0.8596673583402774	0.8589626345080442	0.4070006930972572	2	8	2
0.9834940991237882	0.9045202971819474	0.9241583226038054	0.03682973120024083	1	8	2
0.9311633259677209	0.7966155818960644	0.7521271975430166	0.45374192305361744	2	7	2
0.9025721140140457	0.9106370078745185	0.7141401573710879	0.8999871963053331	1	7	1
0.9712517019612201	0.9636792436821228	0.951853397128503	0.5479811445144623	1	1	0
0.9552602854928576	0.948002622724268	0.9697274810444942	0.3153011354892097	0	1	1
0.9763194950162513	0.9576420035149787	0.9523702259681952	0.4434948467091793	0	1	0
0.9692046501748335	0.9255905201643194	0.9452895888900988	0.16662760051272688	2	1	0
0.9836050598905435	0.9024235220428088	0.9091397816842385	0.16501571728637013	2	8	0
0.9829454092547203	0.9212083131133574	0.8826277119186317	0.642173136679693	2	7	0
0.8985409944868659	0.9497263294762771	0.8943098517885397	0.7571413846509106	0	8	2
0.9750210855476912	0.8861888004888331	0.8763274276632934	0.36644045767925787	0	8	1
0.9161787607639261	0.9210434507182612	0.8360570084478907	0.7306143998882647	2	7	1
0.9698187322711932	0.9732109798966613	0.9715458756438269	0.5435784568960653	2	1	1
0.9798753108737522	0.9464890101608074	0.9506791867982525	0.27364164902818017	0	8	0
0.981649775701134	0.9521038849366333	0.9169513411577547	0.6949620287839697	1	7	2
0.9293852890992708	0.969324880381165	0.9354105520299894	0.774675025248057	0	7	0
0.9551722165324811	0.967739963759001	0.8980957833634902	0.8498794306658909	0	7	2
0.8625276391171146	0.9368958160383036	0.8467711852919128	0.7860469519881315	2	4	2
0.9623194312123101	0.9784414423271852	0.9351566137867712	0.8212509802836916	0	3	2
0.9648747381288209	0.9351586634589302	0.9273521799064832	0.4460105591865361	2	2	1
0.9685664487473689	0.9680572905456324	0.9335423341349891	0.7273616646723989	1	4	0
0.9648747532014819	0.9394139854859931	0.8838456793329823	0.721483233543914	2	4	1
0.9828944695998038	0.9784150568390975	0.9589994303107068	0.6927997267493086	0	4	0
0.9732354702672595	0.9086564349714601	0.8317844198679208	0.7947236035957036	0	3	1
0.9879426522602409	0.9269687595509732	0.9150780694949804	0.39025843882892497	1	3	2
0.9669740177214193	0.9346044676997074	0.916166873727773	0.5035858219659554	0	2	1
0.9536009491046414	0.9510690713919682	0.8545929138844711	0.8738655448528707	0	2	2
0.9062796060555967	0.9615762524811894	0.9447350753050986	0.7514271892229755	2	2	2
0.9883443556391586	0.9585716777588619	0.930723179260032	0.692192191042525	0	4	1
0.9738895706060401	0.9748276987656347	0.9299967442987556	0.83393361725988	0	3	0
0.9748987153307617	0.915972525446433	0.8632474423791898	0.6875314237483454	2	3	0
0.9768978184680662	0.9746364433917272	0.943251926077743	0.754726273401118	1	3	0
0.9613531200599831	0.9684065653304353	0.9186351359370477	0.793814413687224	1	3	1
0.9084657592621931	0.9235987112870471	0.7929426886660639	0.8196047637944379	2	3	2
0.9313825281921178	0.9554908250556492	0.9485306419000711	0.6346462268517113	2	2	0
0.9903927481069263	0.9770543109771189	0.9779017770766062	0.31097627726810595	1	4	2
0.9489924455726927	0.9324487730663172	0.8300171107484332	0.824105407087681	2	3	1
0.9835977537624113	0.7246287018375691	0.793357010949335	-0.37405716931717614	1	2	2
0.9786459889674238	0.9712829376539672	0.9283895824606451	0.828139978065779	0	2	0
0.8629045217008596	0.9248534672568547	0.7274764238440427	0.876546549167509	1	4	1
0.9380800104146798	0.8141886665252865	0.8945377207835924	-0.08870783667347926	1	2	1
0.9804530972174723	0.6367565989269393	0.711794408546212	-0.23245449832117265	1	2	0
0.9713246449207463	0.9503259988805158	0.9127339103146778	0.6742622904557922	0	4	2
0.9748987075866208	0.9620620926928162	0.955115917889696	0.48707786330168873	2	4	0
0.962756127158432	0.9803069533419082	0.9351566137867712	0.8407914186711875	0	3	2
0.9446937575906365	0.9520892862090025	0.9273521799064832	0.6349220554695958	2	2	1
0.9232380304838426	0.8964312505585944	0.7832702213034162	0.7543826402450583	2	5	1
0.900668707496831	0.9230724009963686	0.8920544232483175	0.6349825110727617	2	5	2
0.9912414875485243	0.9478021112250677	0.9392625569283526	0.4025280655070917	2	5	0
0.9730163906940078	0.9212471586265244	0.8317844198679208	0.8841529521463823	0	3	1
0.9828914573883628	0.9249162198052923	0.9150780694949804	0.3619527222952857	1	3	2
0.9487941333483669	0.9150995130196407	0.916166873727773	0.3967646179954133	0	2	1
0.9430191660921111	0.9575066832737684	0.8545929138844711	0.8810228333117203	0	2	2
0.9180170733269909	0.9493282943111057	0.9447350753050986	0.6412898609278757	2	2	2
0.9605045992703377	0.9836826063319185	0.9299967442987556	0.8869309874191853	0	3	0
0.98227271845804	0.9208660121769077	0.9199098571489599	0.2766434257834799	1	5	0
0.9342328912480211	0.9616903229846083	0.9053143746346588	0.7777862826261289	0	5	0
0.9801031210888238	0.9178110995133377	0.8632474423791898	0.7380888064881577	2	3	0
0.9707986729725	0.9738947754164624	0.943251926077743	0.7381324506781719	1	3	0
0.9422832742682261	0.9543052938112498	0.9186351359370477	0.6865816674453384	1	3	1
0.8928022044856598	0.961591319836384	0.7929426886660639	0.9299109688822974	2	3	2
0.8938655709996971	0.905369935850166	0.9368174555347046	0.46198549783682313	0	5	1
0.9330575062850189	0.9459390101234811	0.9485306419000711	0.5487730745089073	2	2	0
0.9361435423975075	0.9309008856992257	0.8300171107484332	0.8032600510367416	2	3	1
0.9698315217033409	0.6831899855560775	0.793357010949335	-0.449162645382016	1	2	2
0.9714112987592933	0.9668882022259344	0.9283895824606451	0.7480472524736115	0	2	0
0.9763625220225015	0.9705916408893174	0.9634279248312718	0.5293398012542615	0	5	2
0.8897885242225497	0.9167681178253619	0.9460273134144239	0.5265036593589536	1	5	1
0.9141403817398157	0.7901584881690662	0.8945377207835924	-0.0826014512294169	1	2	1
0.9723800844087428	0.6108067054800956	0.711794408546212	-0.3234951077344213	1	2	0
0.9731435114378804	0.9293517452294995	0.9700069272377546	-0.21282103792541038	1	5	2
0.9651204158735388	0.9653492481441015	0.9351566137867712	0.689688523718235	0	3	2
0.8846047448011118	0.8957875071957204	0.7446586487543523	0.7947580233570058	2	6	2
0.9586937178989421	0.9339543355831437	0.9273521799064832	0.45581575624947734	2	2	1
0.9709910905305944	0.9732362295874883	0.9690503616071016	0.5567100819918256	0	6	0
0.9722246712828859	0.9177940315802358	0.8317844198679208	0.8536122899809176	0	3	1
0.9885963362105159	0.9325777667887084	0.9150780694949804	0.48312482401188594	1	3	2
0.9531415173599802	0.9265698815529873	0.916166873727773	0.4649551147112946	0	2	1
0.9698373008509155	0.9396991945216904	0.8545929138844711	0.8759303353054796	0	2	2
0.9315422573883023	0.9479318188819398	0.9447350753050986	0.5823189048715134	2	2	2
0.9470980563384839	0.962108621941031	0.8940223102640842	0.8092478670356967	0	6	2
0.9724446789523256	0.9737719936843896	0.9299967442987556	0.8172929956686129	0	3	0
0.9786264356903764	0.9163207867451525	0.8632474423791898	0.7137380246579618	2	3	0
0.9677503564312047	0.9753892611441621	0.943251926077743	0.7538203257048592	1	3	0
0.9569765914655054	0.9566883355105636	0.9186351359370477	0.6927478846794801	1	3	1
0.8986806521422499	0.9457111018014613	0.7929426886660639	0.8841958823520838	2	3	2
0.9598121397124364	0.9150410206504662	0.9054587727689044	0.42964138209949493	2	6	1
0.9804433145474657	0.9645728042430497	0.9638078507786203	0.394101337579146	1	6	2
0.9356870850660457	0.9559012483409038	0.9485306419000711	0.6231839973129887	2	2	0
0.9269900754855191	0.9238365941459327	0.8800163009011738	0.6366273826543494	1	6	1
0.940965248219974	0.9157418127944194	0.8300171107484332	0.7372185271679633	2	3	1
0.9737453004463102	0.956568497916402	0.9553068249471743	0.4094539696308086	0	6	1
0.9759637555851697	0.7021093111490851	0.793357010949335	-0.40795889771411337	1	2	2
0.9771834262729884	0.9715186786096014	0.9283895824606451	0.8217980444627135	0	2	0
0.9041552332240635	0.9329962551194482	0.8534017443375994	0.7483159754465184	2	6	0
0.9285235508952251	0.9458813456878804	0.9357827334559926	0.6056351419807128	1	6	0
0.9204912169306659	0.8022658669657007	0.8945377207835924	-0.04777693661773078	1	2	1
0.9752262513485063	0.617854143398363	0.711794408546212	-0.28652052706597186	1	2	0
0.9610558622074492	0.9530003521271753	0.9351566137867712	0.5717340642780285	0	3	2
0.9581015049044568	0.9377902369028143	0.9273521799064832	0.4899852024538903	2	2	1
0.9532228952321449	0.9642229331684244	0.930117074755272	0.7082250545924984	1	7	0
0.9727481711184522	0.9494508685760139	0.9312113593082991	0.539964486301447	0	7	1
0.9727482031257476	0.8922290845305351	0.8317844198679208	0.6792037874989298	0	3	1
0.990604891496973	0.9261239722090017	0.9150780694949804	0.3824818353842795	1	3	2
