seed	candidate	alpha	oracle_active_fraction	transition_improvement	delta_cosine	condition_recall_at_1	condition_median_rank	delta_rank	magnitude_ratio	floor_transition_improvement	floor_delta_cosine	floor_condition_recall_at_1	transition_gap_vs_per_seed_floor	delta_cosine_gap_vs_per_seed_floor	recall_gap_vs_per_seed_floor
2	pooled_source_only_ridge	0.025	0.8148148148148148	0.009765407814090875	0.40709364665811165	0.2962962962962963	5.0	9.640992432423959	0.5874784206891148	0.009402064646795659	0.4018851082029823	0.2962962962962963	0.0003633431672952162	0.005208538455129363	0.0
2	pooled_source_only_ridge	0.05	0.8148148148148148	0.010121798386361378	0.41234181515050716	0.2962962962962963	5.0	9.651969062693928	0.5832263090433032	0.009402064646795659	0.4018851082029823	0.2962962962962963	0.0007197337395657196	0.010456706947524874	0.0
2	pooled_source_only_ridge	0.075	0.8148148148148148	0.010471181456738313	0.4176216868880737	0.3333333333333333	5.0	9.664979313128393	0.5791106144552495	0.009402064646795659	0.4018851082029823	0.2962962962962963	0.0010691168099426548	0.01573657868509143	0.037037037037037035
2	pooled_source_only_ridge	0.1	0.8148148148148148	0.010813502353771818	0.4229238904140142	0.3333333333333333	5.0	9.679712676225465	0.5751354550471502	0.009402064646795659	0.4018851082029823	0.2962962962962963	0.0014114377069761597	0.021038782211031892	0.037037037037037035
2	pooled_source_only_ridge	0.15	0.8148148148148148	0.011476740202955329	0.4335509962333852	0.3333333333333333	5.0	9.713187242358913	0.567622803031479	0.009402064646795659	0.4018851082029823	0.2962962962962963	0.00207467555615967	0.03166588803040293	0.037037037037037035
2	pooled_source_only_ridge	0.2	0.7777777777777778	0.01211174652006383	0.4432488810759609	0.3333333333333333	5.0	9.787633368863986	0.561467238555399	0.009402064646795659	0.4018851082029823	0.2962962962962963	0.0027096818732681716	0.0413637728729786	0.037037037037037035
2	pooled_source_only_ridge	0.35	0.7407407407407407	0.013857018769474757	0.47472371829193705	0.3333333333333333	4.0	9.967034126781899	0.5439224762562787	0.009402064646795659	0.4018851082029823	0.2962962962962963	0.004454954122679098	0.07283861008895476	0.037037037037037035
2	pooled_source_only_ridge	0.5	0.5925925925925926	0.01529190092899129	0.5060113362539677	0.2962962962962963	4.0	10.071229992918097	0.5580228893738849	0.009402064646795659	0.4018851082029823	0.2962962962962963	0.005889836282195632	0.10412622805098537	0.0
2	pooled_source_only_ridge	0.75	0.5925925925925926	0.017417207058167006	0.5465895349082374	0.2962962962962963	3.0	10.288150036698198	0.5605651126215041	0.009402064646795659	0.4018851082029823	0.2962962962962963	0.008015142411371348	0.14470442670525507	0.0
2	pooled_source_only_ridge	1.0	0.5925925925925926	0.018942955629207135	0.5713586393526315	0.3333333333333333	3.0	10.490527811468828	0.5752497409392562	0.009402064646795659	0.4018851082029823	0.2962962962962963	0.009540890982411477	0.16947353114964925	0.037037037037037035
